Timestamp,Zone Temperature_104,Zone Temperature_105,Zone Temperature_107,Zone Temperature_108,Zone Temperature_110,Zone Temperature_114,Zone Temperature_120,Zone Temperature_121,Zone Temperature_122,Zone Temperature_208,Zone Temperature_213,Zone Temperature_216,Zone Temperature_217,Zone Temperature_221,Zone Temperature_223,Zone Temperature_227,Zone Temperature_229,Zone Temperature_240,Zone Temperature_245,Zone Temperature_247,Zone Temperature_248,Zone Temperature_249,Zone Temperature_252,Zone Temperature_254,Zone Temperature_261,Zone Temperature_264,Zone Temperature_268,Zone Temperature_271,Zone Temperature_280,Zone Temperature_281,Zone Temperature_288,Zone Temperature_290,Zone Temperature_302,Zone Temperature_304,Zone Temperature_308,Zone Temperature_314,Zone Temperature_317,Zone Temperature_323,Zone Temperature_328,Zone Temperature_329,Zone Temperature_330,Zone Temperature_336,Zone Temperature_340,Zone Temperature_345,Zone Temperature_348,Zone Temperature_350,Zone Temperature_353,Zone Temperature_361,Zone Temperature_362,Zone Temperature_363,Zone Temperature_368,Zone Temperature_371,Zone Temperature_375,Zone Temperature_380,Zone Temperature_386,Zone Temperature_387,Zone Temperature_402,Zone Temperature_403,Zone Temperature_405,Zone Temperature_409,Zone Temperature_413,Zone Temperature_415,Zone Temperature_417,Zone Temperature_420,Zone Temperature_423,Zone Temperature_428,Zone Temperature_429,Zone Temperature_432,Zone Temperature_436,Zone Temperature_437,Zone Temperature_445,Zone Temperature_448,Zone Temperature_450,Zone Temperature_453,Zone Temperature_461,Zone Temperature_462,Zone Temperature_463,Zone Temperature_469,Zone Temperature_470,Zone Temperature_484,Zone Temperature_490
2020-05-03 05:30:00,75.90691566467285,71.45882415771484,71.45882415771484,71.45882415771484,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,73.3289794921875,73.48828125,73.93879699707031,73.80005645751953,75.26313781738281,71.29023742675781,76.45198059082031,77.42862701416016,72.60416412353516,72.80343627929688,74.33104705810547,73.99652290344238,75.8264274597168,73.40412139892578,73.04742431640625,73.81027221679688,73.81027221679688,74.2060775756836,151.61494827270508,72.09461212158203,72.31166076660156,70.15311431884766,71.86557006835938,75.01850891113281,74.14642333984375,73.06456756591797,74.12578582763672,69.3161849975586,74.70257568359375,76.15789031982422,75.41507720947266,74.7538833618164,70.04011535644531,70.39717102050781,72.97276306152344,73.6491470336914,73.5688247680664,71.8494644165039,74.84622955322266,74.86344909667969,73.78713989257812,74.62579345703125,75.70193481445312,74.96012115478516,72.3306655883789,72.21361541748047,72.12117767333984,79.02075958251953,76.39080047607422,74.35896301269531,73.23771667480469,74.93689727783203,75.07205963134766,75.379638671875,76.00670051574707,76.18070983886719,75.52497100830078,74.76188659667969,75.4854507446289,73.38568115234375,73.552734375,72.9344253540039,75.23455429077148,74.01982879638672,73.26300811767578,74.9983139038086,74.9983139038086,75.9955062866211,76.24147033691406,77.12747192382812,71.51189422607422,71.51189422607422
2020-05-03 06:00:00,75.5255355834961,71.45882415771484,71.45882415771484,71.45882415771484,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,72.82794952392578,73.48828125,73.93879699707031,73.80005645751953,75.09561920166016,70.78951263427734,76.45198059082031,76.92778778076172,72.60416412353516,72.80343627929688,74.16432189941406,73.87067413330078,75.53060913085938,72.9000015258789,73.04742431640625,73.81027221679688,73.81027221679688,74.2060775756836,148.5609893798828,72.09461212158203,72.31166076660156,69.85301971435547,71.86557006835938,74.72575378417969,73.68675994873047,72.56417083740234,74.12578582763672,69.3161849975586,74.70257568359375,76.15789031982422,74.91175079345703,74.25167083740234,70.04011535644531,69.88690948486328,72.97276306152344,73.52361297607422,73.443115234375,71.8494644165039,74.84622955322266,74.35963439941406,73.78713989257812,74.62579345703125,75.70193481445312,74.96012115478516,72.3306655883789,72.21361541748047,72.12117767333984,78.2581787109375,75.88819885253906,74.35896301269531,73.23771667480469,74.93689727783203,75.07205963134766,75.379638671875,75.88079833984375,76.18070983886719,75.52497100830078,74.76188659667969,75.4854507446289,73.38568115234375,73.29926300048828,72.9344253540039,75.1069107055664,74.01982879638672,73.26300811767578,74.9983139038086,74.9983139038086,75.9955062866211,75.73907470703125,77.12747192382812,71.51189422607422,71.51189422607422
2020-05-03 06:30:00,75.5255355834961,71.45882415771484,71.45882415771484,71.45882415771484,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,72.82794952392578,73.07150014241536,73.68632507324219,73.54909896850586,74.76058197021484,70.78951263427734,76.03057098388672,76.92778778076172,72.60416412353516,72.80343627929688,73.83087158203125,73.61932754516602,75.19485473632812,72.9000015258789,73.04742431640625,73.81027221679688,73.81027221679688,74.2060775756836,167.71807861328125,72.09461212158203,72.31166076660156,69.85301971435547,71.86557006835938,74.39106750488281,73.51976013183594,72.56417083740234,74.12578582763672,69.3161849975586,74.61916605631511,76.15789031982422,74.91175079345703,74.25167083740234,70.04011535644531,69.88690948486328,72.97276306152344,73.52361297607422,73.443115234375,71.8494644165039,74.6786600748698,74.35963439941406,73.78713989257812,74.62579345703125,75.70193481445312,74.96012115478516,72.3306655883789,72.21361541748047,72.12117767333984,78.17420069376628,75.8046646118164,74.35896301269531,73.23771667480469,74.93689727783203,75.07205963134766,75.379638671875,75.88079833984375,76.18070983886719,75.52497100830078,74.34349695841472,75.4854507446289,72.96808624267578,73.29926300048828,72.9344253540039,75.1069107055664,73.76770782470703,73.26300811767578,74.49442291259766,74.49442291259766,75.9955062866211,75.73907470703125,77.12747192382812,71.51189422607422,71.51189422607422
2020-05-03 07:00:00,75.3581771850586,71.20704650878906,71.20704650878906,71.20704650878906,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,72.82794952392578,72.98814392089844,73.43385314941406,73.29814147949219,74.76058197021484,70.78951263427734,75.9462890625,76.92778778076172,72.60416412353516,72.80343627929688,73.83087158203125,73.36798095703125,75.02645111083984,72.9000015258789,73.04742431640625,73.81027221679688,73.81027221679688,74.2060775756836,202.63283030192056,72.09461212158203,72.31166076660156,69.65384674072266,71.86557006835938,74.14009094238281,73.1845703125,72.56417083740234,74.12578582763672,69.3161849975586,74.20211791992188,76.15789031982422,74.91175079345703,74.25167083740234,70.04011535644531,69.88690948486328,72.97276306152344,73.52361297607422,73.27625020345052,71.8494644165039,74.34352111816406,74.35963439941406,73.78713989257812,74.62579345703125,75.70193481445312,74.96012115478516,72.3306655883789,72.21361541748047,72.12117767333984,77.67065048217773,75.38699340820312,74.35896301269531,72.89937845865886,74.93689727783203,75.07205963134766,75.379638671875,75.88079833984375,75.76350911458333,75.52497100830078,74.25981903076172,75.4854507446289,72.88456726074219,73.29926300048828,72.9344253540039,74.606201171875,73.51558685302734,73.17812983194987,74.49442291259766,74.49442291259766,75.9955062866211,75.73907470703125,77.12747192382812,71.51189422607422,71.51189422607422
2020-05-03 07:30:00,75.0234603881836,70.95526885986328,70.95526885986328,70.95526885986328,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,72.82794952392578,72.98814392089844,73.43385314941406,73.29814147949219,74.76058197021484,70.78951263427734,75.9462890625,76.92778778076172,72.60416412353516,72.46947224934895,73.83087158203125,73.19718678792317,74.68964385986328,72.9000015258789,72.79702377319336,73.81027221679688,73.81027221679688,73.87068430582683,385.2767613728841,72.09461212158203,72.31166076660156,69.55426025390625,71.86557006835938,73.88911437988281,73.01697540283203,72.56417083740234,74.12578582763672,68.81504821777344,74.20211791992188,76.15789031982422,74.91175079345703,74.25167083740234,69.87207539876302,69.88690948486328,72.97276306152344,73.4397455851237,72.94252014160156,71.8494644165039,74.34352111816406,74.35963439941406,73.78713989257812,74.62579345703125,75.70193481445312,74.96012115478516,72.3306655883789,71.79368082682292,72.12117767333984,77.1687494913737,75.3036397298177,74.10624694824219,72.73020935058594,74.43640899658203,74.57188415527344,74.87930297851562,75.88079833984375,75.68006896972656,75.01923370361328,74.25981903076172,75.1504643758138,72.88456726074219,73.29926300048828,72.9344253540039,74.606201171875,73.51558685302734,72.75373840332031,74.49442291259766,74.49442291259766,75.9955062866211,75.73907470703125,77.12747192382812,71.51189422607422,71.51189422607422
2020-05-03 08:00:00,75.0234603881836,70.95526885986328,70.95526885986328,70.95526885986328,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,72.41083145141602,72.98814392089844,73.43385314941406,73.29814147949219,74.59384155273438,70.78951263427734,75.9462890625,76.92778778076172,72.60416412353516,72.302490234375,73.83087158203125,72.85559844970703,74.68964385986328,72.9000015258789,72.54662322998047,73.81027221679688,73.81027221679688,73.70298767089844,413.7262649536133,72.09461212158203,72.31166076660156,69.55426025390625,71.86557006835938,73.80524826049805,72.59857940673828,72.56417083740234,73.87569427490234,68.81504821777344,74.20211791992188,76.15789031982422,74.74429066975911,74.25167083740234,69.53599548339844,69.88690948486328,72.97276306152344,73.0204086303711,72.94252014160156,71.8494644165039,74.34352111816406,74.35963439941406,73.78713989257812,74.62579345703125,75.70193481445312,74.96012115478516,72.3306655883789,71.7096939086914,72.12117767333984,76.75074768066406,74.88687133789062,73.85353088378906,72.73020935058594,74.43640899658203,74.57188415527344,74.87930297851562,75.54718017578125,75.68006896972656,75.01923370361328,74.25981903076172,74.98297119140625,72.88456726074219,73.29926300048828,72.9344253540039,74.606201171875,73.51558685302734,72.75373840332031,74.49442291259766,74.49442291259766,75.9955062866211,75.73907470703125,77.12747192382812,71.51189422607422,71.51189422607422
2020-05-03 08:30:00,75.0234603881836,70.95526885986328,70.95526885986328,70.95526885986328,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,72.32740783691406,72.98814392089844,73.43385314941406,73.2146479288737,74.26036071777344,70.62115732828777,75.86202875773112,76.92778778076172,72.52073160807292,72.302490234375,73.74680455525716,72.85559844970703,74.18828582763672,72.9000015258789,72.54662322998047,73.81027221679688,73.81027221679688,73.70298767089844,662.0621744791666,72.09461212158203,72.31166076660156,69.55426025390625,71.86557006835938,73.38591766357422,72.51490020751953,72.56417083740234,73.62560272216797,68.81504821777344,74.20211791992188,75.65647888183594,74.40937042236328,74.25167083740234,69.53599548339844,69.88690948486328,72.97276306152344,73.0204086303711,72.94252014160156,71.8494644165039,74.34352111816406,74.27570470174153,73.78713989257812,74.62579345703125,75.70193481445312,74.96012115478516,72.3306655883789,71.7096939086914,72.12117767333984,76.75074768066406,74.88687133789062,73.85353088378906,72.73020935058594,74.43640899658203,74.57188415527344,74.87930297851562,75.38037109375,75.68006896972656,75.01923370361328,73.75776672363281,74.98297119140625,72.80077234903972,72.8807144165039,72.9344253540039,74.26759338378906,73.34888712565105,72.75373840332031,74.49442291259766,74.49442291259766,75.9955062866211,75.73907470703125,77.12747192382812,71.51189422607422,71.51189422607422
2020-05-03 09:00:00,74.5162124633789,70.95526885986328,70.95526885986328,70.95526885986328,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,72.32740783691406,72.98814392089844,73.34993743896484,72.79718017578125,74.26036071777344,70.2844467163086,75.44072723388672,76.8435796101888,72.10356903076172,72.302490234375,73.32646942138672,72.68681335449219,74.18828582763672,72.9000015258789,72.54662322998047,73.30448913574219,73.30448913574219,73.70298767089844,537.8404998779297,71.59376525878906,72.31166076660156,69.50469080607097,71.86557006835938,73.38591766357422,72.34762064615886,72.56417083740234,73.62560272216797,68.81504821777344,74.20211791992188,75.65647888183594,74.40937042236328,74.25167083740234,69.53599548339844,69.80342483520508,72.97276306152344,73.0204086303711,72.94252014160156,71.8494644165039,74.34352111816406,73.8560562133789,73.78713989257812,74.2921142578125,75.70193481445312,74.96012115478516,72.3306655883789,71.7096939086914,72.12117767333984,76.75074768066406,74.63653564453125,73.85353088378906,72.73020935058594,74.43640899658203,74.57188415527344,74.87930297851562,75.38037109375,75.68006896972656,75.01923370361328,73.75776672363281,74.98297119140625,72.38179779052734,72.79700469970703,72.9344253540039,74.0982894897461,73.01548767089844,72.75373840332031,74.49442291259766,74.49442291259766,75.9955062866211,75.73907470703125,77.12747192382812,71.51189422607422,71.51189422607422
2020-05-03 09:30:00,74.5162124633789,70.95526885986328,70.95526885986328,70.95526885986328,73.77651977539062,73.77651977539062,70.59748077392578,72.41842651367188,72.76763916015625,72.32740783691406,72.56634012858073,72.93035888671875,72.79718017578125,74.26036071777344,70.2844467163086,75.44072723388672,76.42253875732422,72.10356903076172,72.302490234375,73.32646942138672,72.3492431640625,74.10464477539062,72.73165639241536,72.54662322998047,73.30448913574219,73.30448913574219,73.70298767089844,595.7533060709635,71.59376525878906,72.31166076660156,69.25684356689453,71.86557006835938,73.05193837483723,72.0130615234375,72.3113021850586,73.62560272216797,68.81504821777344,74.20211791992188,75.65647888183594,74.40937042236328,74.25167083740234,69.53599548339844,69.38600158691406,72.97276306152344,73.0204086303711,72.6082051595052,71.8494644165039,74.34352111816406,73.8560562133789,73.78713989257812,74.12527465820312,75.70193481445312,74.96012115478516,72.3306655883789,71.7096939086914,72.12117767333984,76.75074768066406,74.38619995117188,73.85353088378906,72.73020935058594,74.43640899658203,74.57188415527344,74.87930297851562,75.38037109375,75.68006896972656,75.01923370361328,73.75776672363281,74.98297119140625,72.38179779052734,72.79700469970703,72.9344253540039,74.0982894897461,73.01548767089844,72.75373840332031,74.49442291259766,74.49442291259766,75.9955062866211,75.73907470703125,76.62054443359375,71.42752202351888,71.42752202351888
2020-05-03 10:00:00,74.5162124633789,70.95526885986328,70.95526885986328,70.95526885986328,73.57845560709636,73.57845560709636,70.59748077392578,72.41842651367188,72.76763916015625,72.32740783691406,72.48197937011719,72.93035888671875,72.79718017578125,74.26036071777344,70.2844467163086,75.44072723388672,76.42253875732422,72.10356903076172,72.302490234375,73.32646942138672,72.3492431640625,73.68643951416016,72.39496612548828,72.54662322998047,73.30448913574219,73.30448913574219,73.70298767089844,517.4899648030599,71.59376525878906,72.31166076660156,69.25684356689453,71.86557006835938,72.88494873046875,72.0130615234375,72.05843353271484,73.62560272216797,68.81504821777344,74.20211791992188,75.65647888183594,74.40937042236328,74.0849380493164,69.53599548339844,69.38600158691406,72.97276306152344,73.0204086303711,72.44104766845703,71.68206024169922,74.34352111816406,73.8560562133789,73.78713989257812,74.12527465820312,75.70193481445312,74.96012115478516,72.3306655883789,71.7096939086914,72.12117767333984,76.75074768066406,74.38619995117188,73.85353088378906,72.73020935058594,74.43640899658203,74.57188415527344,74.87930297851562,75.38037109375,75.34395853678386,74.93563588460286,73.75776672363281,74.98297119140625,72.38179779052734,72.79700469970703,72.9344253540039,74.0982894897461,73.01548767089844,72.75373840332031,74.49442291259766,74.49442291259766,75.9955062866211,75.73907470703125,76.62054443359375,71.00566101074219,71.00566101074219
