S.No,Timestamp,Zone Temperature,Warm/Cool Adjust,Supply Vol Press,Actual Cooling Setpt,Actual Heating Setpt,Actual Damper Position,Actual Supply Flow,Reheat Valve Command,Common Setpoint,Damper Command,Actual Sup Flow SP,Cooling Max Flow,Occupied Clg Min,Occupied Htg Flow,Cooling Command,Heating Command,Occupied Command,Occupied Status
7178,2020-07-25 22:15:00,78.12020874023438,2.8160552978515625,0.001414179801940918,78.78398132324219,66.78398132324219,0.0,100.44983673095703,0.0,70.0,-0.22176331281661987,0.0,1845.0,554.0,554.0,0.0,0.0,1.0,1.0
7179,2020-07-25 22:20:00,78.12020874023438,2.8160552978515625,0.001414179801940918,78.78269958496094,66.78269958496094,0.0,87.67926788330078,0.0,70.0,-0.22176331281661987,0.0,1845.0,554.0,554.0,0.0,0.0,1.0,1.0
7180,2020-07-25 22:25:00,78.62803649902344,2.8160552978515625,0.001414179801940918,78.77629089355469,66.77629089355469,0.0,79.03343963623047,0.0,70.0,-0.22176331281661987,0.0,1845.0,554.0,554.0,0.0,0.0,1.0,1.0
7181,2020-07-25 22:30:00,78.62803649902344,2.8160552978515625,0.001414179801940918,78.77885437011719,66.77885437011719,0.0,87.67926788330078,0.0,70.0,-0.22176331281661987,18.36133575439453,1845.0,554.0,554.0,0.9951943755149841,0.0,1.0,1.0
7182,2020-07-25 22:35:00,78.62803649902344,2.8160552978515625,0.0003689080476760864,78.78141784667969,66.78141784667969,62.43231201171875,57.99406814575195,0.0,70.0,0.6806936860084534,347.46026611328125,1845.0,554.0,554.0,18.832534790039062,0.0,1.0,1.0
7183,2020-07-25 22:40:00,79.13270568847656,2.8160552978515625,0.001414179801940918,78.77500915527344,66.77500915527344,100.0,102.81468200683594,0.0,70.0,1.808065414428711,734.5198974609375,1845.0,554.0,554.0,39.811378479003906,0.0,1.0,1.0
7184,2020-07-25 22:45:00,79.13270568847656,2.8160552978515625,0.001414179801940918,78.78013610839844,66.78013610839844,100.0,95.5465316772461,0.0,70.0,3.0833163261413574,1309.560546875,1845.0,554.0,554.0,70.97888946533203,0.0,1.0,1.0
7185,2020-07-25 22:50:00,79.63302612304688,2.8160552978515625,0.001414179801940918,78.77629089355469,66.77629089355469,100.0,100.44983673095703,0.0,70.0,3.0833163261413574,1845.0,1845.0,554.0,554.0,100.0,0.0,1.0,1.0
7186,2020-07-25 22:55:00,79.63302612304688,2.8160552978515625,0.001414179801940918,78.77885437011719,66.77885437011719,100.0,75.93304443359375,0.0,70.0,3.0833163261413574,1845.0,1845.0,554.0,554.0,100.0,0.0,1.0,1.0
7187,2020-07-25 23:00:00,79.63302612304688,2.8160552978515625,0.001414179801940918,78.78141784667969,66.78141784667969,100.0,82.01742553710938,0.0,70.0,3.0833163261413574,1845.0,1845.0,554.0,554.0,100.0,0.0,1.0,1.0
